ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,ProtoForm,ProtoSet,APBM,BasicVocabulary,Morphemes
Muinane-Seifart-2015-30_woman-1,,Muinane,Seifart-2015-30_woman,gáí-go,gáí-go,g !á/a !í/i + g o,,Seifart2015,31,,^ g á í - g o $,Muinane,*gai-go,40,,Swadesh,[]
PBoM-Seifart-2015-31_people-1,,PBoM,Seifart-2015-31_people,mia-mɨnaa,mia-mɨnaa,m i a + m ɨ n a a,,Seifart2015,32,,^ m i a - m ɨ n a a $,PBoM,*mia-mɨnaa,41,"*mɨ́amɯ́naa {38,40}",,[]
Bora-Seifart-2015-31_people-1,,Bora,Seifart-2015-31_people,mɨ́a-mɯ́naa,mɨ́a-mɯ́naa,m !ɨ́/ɨ a + m !ɯ́/ɯ n a a,,Seifart2015,32,,^ m ɨ́ a - m ɯ́ n a a $,Bora,*mia-mɨnaa,41,,,['real-people']
Muinane-Seifart-2015-31_people-1,,Muinane,Seifart-2015-31_people,míjá-mɨnaa,míjá-mɨnaa,m !í/i j !á/a + m ɨ n a a,,Seifart2015,32,,^ m í j á - m ɨ n a a $,Muinane,*mia-mɨnaa,41,,,[]
PBoM-Seifart-2015-32_husband-1,,PBoM,Seifart-2015-32_husband,tahe,tahe,t a h e,,Seifart2015,33,,^ t a h e $,PBoM,*tahe,42,"*taxɨ, *áí-táxɨɨ́ {my-husband}, *áíxɯɯ́",,[]
Bora-Seifart-2015-32_husband-1,,Bora,Seifart-2015-32_husband,tʰahɨ,tʰahɨ,tʰ a h ɨ,,Seifart2015,33,,^ tʰ a h ɨ $,Bora,*tahe,42,,,[]
Muinane-Seifart-2015-32_husband-1,,Muinane,Seifart-2015-32_husband,táhe,táhe,t !á/a h e,,Seifart2015,33,,^ t á h e $,Muinane,*tahe,42,,,[]
PBoM-Seifart-2015-33_wife-1,,PBoM,Seifart-2015-33_wife,taaba,taaba,t a a b a,,Seifart2015,34,,^ t a a b a $,PBoM,*taaba,43,"*taába, *ái-táabaá {my wife}, (mega)",,[]
Bora-Seifart-2015-33_wife-1,,Bora,Seifart-2015-33_wife,tʰaápa,tʰaápa,tʰ a !á/a p a,,Seifart2015,34,,^ tʰ a á p a $,Bora,*taaba,43,,,[]
Muinane-Seifart-2015-33_wife-1,,Muinane,Seifart-2015-33_wife,táaba,táaba,t !á/a a b a,,Seifart2015,34,,^ t á a b a $,Muinane,*taaba,43,,,[]
PBoM-Seifart-2015-34_father-1,,PBoM,Seifart-2015-34_father,"giʔiru,kaani","giʔiru,kaani","g i ʔ i r u <<,>> k a a n i",,Seifart2015,35,,"^ g i ʔ i r u <,> k a a n i $",PBoM,"*giʔiru,kaani",44,"*giʔí-ro(bi), (kááni)",,[]
Bora-Seifart-2015-34_father-1,,Bora,Seifart-2015-34_father,"ʧiʔíjo, kʰaani","ʧiʔíjo, kʰaani","tʃ i ʔ !í/i j o <<,>> + kʰ a a n i",,Seifart2015,35,,"^ ʧ i ʔ í j o <,> + kʰ a a n i $",Bora,"*giʔiru,kaani",44,,,[]
Muinane-Seifart-2015-34_father-1,,Muinane,Seifart-2015-34_father,"gíʔírubi, kááni","gíʔírubi, kááni","g !í/i ʔ !í/i r u b i <<,>> + k !á/a !á/a n i",,Seifart2015,35,,"^ g í ʔ í r u b i <,> + k á á n i $",Muinane,"*giʔiru,kaani",44,,,[]
PBoM-Seifart-2015-35_mother-1,,PBoM,Seifart-2015-35_mother,"gaʔa-ro,ʦeehɨ","gaʔa-ro,ʦeehɨ","g a ʔ a + r o <<,>> ts e e h ɨ",,Seifart2015,36,,"^ g a ʔ a - r o <,> ʦ e e h ɨ $",PBoM,"*gaʔa-ro,*ʦeehɨ",45,*gaʔá-ro(bi),,[]
Bora-Seifart-2015-35_mother-1,,Bora,Seifart-2015-35_mother,"kʷaʔáro, ʦʰɨ́ɨ́hɯ","kʷaʔáro, ʦʰɨ́ɨ́hɯ","kʷ a ʔ !á/a r o <<,>> + tsʰ !ɨ́/ɨ !ɨ́/ɨ h ɯ",,Seifart2015,36,,"^ kʷ a ʔ á r o <,> + ʦʰ ɨ́ ɨ́ h ɯ $",Bora,"*gaʔa-ro,*ʦeehɨ",45,,,[]
Muinane-Seifart-2015-35_mother-1,,Muinane,Seifart-2015-35_mother,"gáʔárubi, sééhɨ","gáʔárubi, sééhɨ","g !á/a ʔ !á/a r u b i <<,>> + s !é/e !é/e h ɨ",,Seifart2015,36,,"^ g á ʔ á r u b i <,> + s é é h ɨ $",Muinane,"*gaʔa-ro,*ʦeehɨ",45,,,[]
PBoM-Seifart-2015-36_babyinfant-1,,PBoM,Seifart-2015-36_babyinfant,ʦeemono,ʦeemono,ts e e m o n o,,Seifart2015,37,,^ ʦ e e m o n o $,PBoM,*ʦeemono,46,*ʦɨ́ɨmene {327},,[]
Bora-Seifart-2015-36_babyinfant-1,,Bora,Seifart-2015-36_babyinfant,ʦʰɨ́ɨ́mene,ʦʰɨ́ɨ́mene,tsʰ !ɨ́/ɨ !ɨ́/ɨ m e n e,,Seifart2015,37,,^ ʦʰ ɨ́ ɨ́ m e n e $,Bora,*ʦeemono,46,,,[]
Muinane-Seifart-2015-36_babyinfant-1,,Muinane,Seifart-2015-36_babyinfant,séemene,séemene,s !é/e e m e n e,,Seifart2015,37,,^ s é e m e n e $,Muinane,*ʦeemono,46,,,[]
PBoM-Seifart-2015-37_oldman-1,,PBoM,Seifart-2015-37_oldman,amia,amia,a m i a,,Seifart2015,38,,^ a m i a $,PBoM,*amia,47,"(ámia-te), (kíǰaʔote), (keéme) {246,347}",,[]
Bora-Seifart-2015-37_oldman-1,,Bora,Seifart-2015-37_oldman,amíaa-be,amíaa-be,a m !í/i a a + b e,,Seifart2015,38,,^ a m í a a - b e $,Bora,*amia,47,,,['elder-masc.sg']
Muinane-Seifart-2015-37_oldman-1,,Muinane,Seifart-2015-37_oldman,ámijaa-bo,ámijaa-bo,!á/a m i j a a + b o,,Seifart2015,38,,^ á m i j a a - b o $,Muinane,*amia,47,,,[]
PBoM-Seifart-2015-38_water-1,,PBoM,Seifart-2015-38_water,nɨ-ppai()u,nɨ-ppai()u,n ɨ + p p a i !C/k u,,Seifart2015,39,,^ n ɨ - p pai()u $,PBoM,*nɨ-ppai()u,48,*nɯ́-ppaiko {water-liquid},"Leipzig-Jakarta, Swadesh",[]
Bora-Seifart-2015-38_water-1,,Bora,Seifart-2015-38_water,nɯ́-hpʰakʰʲo,nɯ́-hpʰakʰʲo,n !ɯ́/ɯ + h pʰ a kʰʲ o,,Seifart2015,39,,^ n ɯ́ - h pʰ a kʰʲ o $,Bora,*nɨ-ppai()u,48,,"Leipzig-Jakarta, Swadesh",['water-cl:liquid']
Muinane-Seifart-2015-38_water-1,,Muinane,Seifart-2015-38_water,nɨ́-ɸáíʔu,nɨ́-ɸáíʔu,n !ɨ́/ɨ + ɸ !á/a !í/i ʔ u,,Seifart2015,39,,^ n ɨ́ - ɸ á í ʔ u $,Muinane,*nɨ-ppai()u,48,,"Leipzig-Jakarta, Swadesh",[]
PBoM-Seifart-2015-39_river-1,,PBoM,Seifart-2015-39_river,"too-ʔi,muuai","too-ʔi,muuai","t o o + ʔ i <<,>> m u u a i",,Seifart2015,40,,"^ t o o - ʔ i <,> m u u a i $",PBoM,"*too-ʔi,*muuai",49,"*moóai {311}, *teé-ʔi {river-line,250,71}",,[]
Bora-Seifart-2015-39_river-1,,Bora,Seifart-2015-39_river,tʰeé-ʔi,tʰeé-ʔi,tʰ e !é/e + ʔ i,,Seifart2015,40,,^ tʰ e é - ʔ i $,Bora,"*too-ʔi,*muuai",49,,,"['river-cl,', 'moóa']"
Muinane-Seifart-2015-39_river-1,,Muinane,Seifart-2015-39_river,"téé-ʔi, múúai","téé-ʔi, múúai","t !é/e !é/e + ʔ i <<,>> + m !ú/u !ú/u a i","Note: see 71,250,311,379",Seifart2015,40,,"^ t é é - ʔ i <,> + m ú ú a i $",Muinane,"*too-ʔi,*muuai",49,,,[]
PBoM-Seifart-2015-40_swamp-1,,PBoM,Seifart-2015-40_swamp,kaaha,kaaha,k a a h a,,Seifart2015,41,,^ k a a h a $,PBoM,*kaaha,52,"*(ipá)-káa-xa-(neba), *káa-(mɨ)",,[]
Bora-Seifart-2015-40_swamp-1,,Bora,Seifart-2015-40_swamp,kʰááhá-nepa,kʰááhá-nepa,kʰ !á/a !á/a h !á/a + n e p a,,Seifart2015,41,,^ kʰ á á h á - n e p a $,Bora,*kaaha,52,,,[]
Muinane-Seifart-2015-40_swamp-1,,Muinane,Seifart-2015-40_swamp,íɸá-káaha,íɸá-káaha,!í/i ɸ !á/a + k !á/a a h a,,Seifart2015,41,,^ í ɸ á - k á a h a $,Muinane,*kaaha,52,,,[]
PBoM-Seifart-2015-41_fire-1,,PBoM,Seifart-2015-41_fire,kɨɨhɨ-gai,kɨɨhɨ-gai,k ɨ ɨ h ɨ + g a i,,Seifart2015,42,,^ k ɨ ɨ h ɨ - g a i $,PBoM,*kɨɨhɨ-gai,56,"*kɯ́ɯ́xɯ-gai, (koʦííbai)","Leipzig-Jakarta, Swadesh",[]
Bora-Seifart-2015-41_fire-1,,Bora,Seifart-2015-41_fire,kʰɯ́ɯ́hɯ-kʷa,kʰɯ́ɯ́hɯ-kʷa,kʰ !ɯ́/ɯ !ɯ́/ɯ h ɯ + kʷ a,,Seifart2015,42,,^ kʰ ɯ́ ɯ́ h ɯ - kʷ a $,Bora,*kɨɨhɨ-gai,56,,"Leipzig-Jakarta, Swadesh",['fire?-cl']
Muinane-Seifart-2015-41_fire-1,,Muinane,Seifart-2015-41_fire,kɨ́ɨhɨ-gai,kɨ́ɨhɨ-gai,k !ɨ́/ɨ ɨ h ɨ + g a i,,Seifart2015,42,,^ k ɨ́ ɨ h ɨ - g a i $,Muinane,*kɨɨhɨ-gai,56,,"Leipzig-Jakarta, Swadesh",[]
PBoM-Seifart-2015-42_ash-1,,PBoM,Seifart-2015-42_ash,bai-giihɨ,bai-giihɨ,b a i + g i i h ɨ,,Seifart2015,43,,^ b a i - g i i h ɨ $,PBoM,*bai-giihɨ,57,"*báí-giíxɯ {?-powder,372}","Leipzig-Jakarta, Swadesh",[]
Bora-Seifart-2015-42_ash-1,,Bora,Seifart-2015-42_ash,pá-ʧiíhʲɯ,pá-ʧiíhʲɯ,p !á/a + tʃ i !í/i hʲ ɯ,,Seifart2015,43,,^ p á - ʧ i í hʲ ɯ $,Bora,*bai-giihɨ,57,,"Leipzig-Jakarta, Swadesh",['?-powder']
Muinane-Seifart-2015-42_ash-1,,Muinane,Seifart-2015-42_ash,bai-gííhɨ,bai-gííhɨ,b a i + g !í/i !í/i h ɨ,Note: see 372,Seifart2015,43,,^ b a i - g í í h ɨ $,Muinane,*bai-giihɨ,57,,"Leipzig-Jakarta, Swadesh",[]
PBoM-Seifart-2015-43_charcoal-1,,PBoM,Seifart-2015-43_charcoal,kɨɨhɨgai-,kɨɨhɨgai-,k ɨ ɨ h ɨ g a i +,,Seifart2015,44,,^ k ɨ ɨ h ɨ g a i - $,PBoM,*kɨɨhɨgai-,58,*kɯ́ɯ́xɯ́-gai-(kko) {56},,[]
Bora-Seifart-2015-43_charcoal-1,,Bora,Seifart-2015-43_charcoal,kʰɯ́ɯ́hɯ́kʷa-jɯ,kʰɯ́ɯ́hɯ́kʷa-jɯ,kʰ !ɯ́/ɯ !ɯ́/ɯ h !ɯ́/ɯ kʷ a + j ɯ,,Seifart2015,44,,^ kʰ ɯ́ ɯ́ h ɯ́ kʷ a - j ɯ $,Bora,*kɨɨhɨgai-,58,,,['fire-cl:round']
Muinane-Seifart-2015-43_charcoal-1,,Muinane,Seifart-2015-43_charcoal,kɨ́ɨ́hɨgai-kku,kɨ́ɨ́hɨgai-kku,k !ɨ́/ɨ !ɨ́/ɨ h ɨ g a i + k k u,Note = 56,Seifart2015,44,,^ k ɨ́ ɨ́ h ɨ g a i - k k u $,Muinane,*kɨɨhɨgai-,58,,,['fire-cl:pointed']
PBoM-Seifart-2015-44_firewood-1,,PBoM,Seifart-2015-44_firewood,kuu,kuu,k u u,,Seifart2015,45,,^ k u u $,PBoM,*kuu,60,*koó-,,[]
Bora-Seifart-2015-44_firewood-1,,Bora,Seifart-2015-44_firewood,kʰoo,kʰoo,kʰ o o,,Seifart2015,45,,^ kʰ o o $,Bora,*kuu,60,,,[]
Muinane-Seifart-2015-44_firewood-1,,Muinane,Seifart-2015-44_firewood,kúúhoʔo,kúúhoʔo,k !ú/u !ú/u h o ʔ o,,Seifart2015,45,,^ k ú ú h o ʔ o $,Muinane,*kuu,60,,,[]
PBoM-Seifart-2015-45_sky-1,,PBoM,Seifart-2015-45_sky,nikko-he,nikko-he,n i k k o + h e,,Seifart2015,46,,^ n i k k o - h e $,PBoM,*nikko-he,61,"*níkke-xɨ {sky-flat,14} (íéβeʔóóga)",,[]
Bora-Seifart-2015-45_sky-1,,Bora,Seifart-2015-45_sky,níhkʰʲe-hɨ,níhkʰʲe-hɨ,n !í/i h kʰʲ e + h ɨ,,Seifart2015,46,,^ n í h kʰʲ e - h ɨ $,Bora,*nikko-he,61,,,['sky-cl:disc']
Muinane-Seifart-2015-45_sky-1,,Muinane,Seifart-2015-45_sky,níkke-he,níkke-he,n !í/i k k e + h e,,Seifart2015,46,,^ n í k k e - h e $,Muinane,*nikko-he,61,,,[]
PBoM-Seifart-2015-46_rain-1,,PBoM,Seifart-2015-46_rain,niiha-ba,niiha-ba,n i i h a + b a,,Seifart2015,47,,^ n i i h a - b a $,PBoM,*niiha-ba,62,"*nííxa-ba {water-?,48}","Leipzig-Jakarta, Swadesh",[]
Bora-Seifart-2015-46_rain-1,,Bora,Seifart-2015-46_rain,nííhʲa-pa,nííhʲa-pa,n !í/i !í/i hʲ a + p a,,Seifart2015,47,,^ n í í hʲ a - p a $,Bora,*niiha-ba,62,,"Leipzig-Jakarta, Swadesh",['rain-cl']
Muinane-Seifart-2015-46_rain-1,,Muinane,Seifart-2015-46_rain,nííha-ba,nííha-ba,n !í/i !í/i h a + b a,,Seifart2015,47,,^ n í í h a - b a $,Muinane,*niiha-ba,62,,"Leipzig-Jakarta, Swadesh",[]
PBoM-Seifart-2015-47_sun-1,,PBoM,Seifart-2015-47_sun,nɨʔba,nɨʔba,n ɨ ʔ b a,,Seifart2015,48,,^ n ɨ ʔ b a $,PBoM,*nɨʔba,64,"*kóoxɨ́-e(ppi) nɯʔɯ-ba {day-? sun-?, 67,65}",Swadesh,[]
Bora-Seifart-2015-47_sun-1,,Bora,Seifart-2015-47_sun,nɯʔpa,nɯʔpa,n ɯ ʔ p a,,Seifart2015,48,,^ n ɯ ʔ p a $,Bora,*nɨʔba,64,,Swadesh,[]
Muinane-Seifart-2015-47_sun-1,,Muinane,Seifart-2015-47_sun,nɨ́ʔɨba,nɨ́ʔɨba,n !ɨ́/ɨ ʔ ɨ b a,Note =65,Seifart2015,48,,^ n ɨ́ ʔ ɨ b a $,Muinane,*nɨʔba,64,,Swadesh,[]
PBoM-Seifart-2015-48_moon-1,,PBoM,Seifart-2015-48_moon,nɨʔba,nɨʔba,n ɨ ʔ b a,,Seifart2015,49,,^ n ɨ ʔ b a $,PBoM,*nɨʔba,65,"*pékkó-e(ppi) nɯʔɯ-ba {night-? sun-?, 68,64}",Swadesh,[]
Bora-Seifart-2015-48_moon-1,,Bora,Seifart-2015-48_moon,nɯʔpa,nɯʔpa,n ɯ ʔ p a,,Seifart2015,49,,^ n ɯ ʔ p a $,Bora,*nɨʔba,65,,Swadesh,[]
Muinane-Seifart-2015-48_moon-1,,Muinane,Seifart-2015-48_moon,nɨ́ʔɨba,nɨ́ʔɨba,n !ɨ́/ɨ ʔ ɨ b a,Note =64,Seifart2015,49,,^ n ɨ́ ʔ ɨ b a $,Muinane,*nɨʔba,65,,Swadesh,[]
PBoM-Seifart-2015-49_star-1,,PBoM,Seifart-2015-49_star,meekɨrɨ-gai,meekɨrɨ-gai,m e e k ɨ r ɨ + g a i,,Seifart2015,50,,^ m e e k ɨ r ɨ - g a i $,PBoM,*meekɨrɨ-gai,66,*mɨ́ɨ́kɯ́rɯ-gai,"Leipzig-Jakarta, Swadesh",[]
Bora-Seifart-2015-49_star-1,,Bora,Seifart-2015-49_star,mɨ́ɨ́kʰɯ́rɯ-kʷa,mɨ́ɨ́kʰɯ́rɯ-kʷa,m !ɨ́/ɨ !ɨ́/ɨ kʰ !ɯ́/ɯ r ɯ + kʷ a,,Seifart2015,50,,^ m ɨ́ ɨ́ kʰ ɯ́ r ɯ - kʷ a $,Bora,*meekɨrɨ-gai,66,,"Leipzig-Jakarta, Swadesh",['star-cl:plank']
Muinane-Seifart-2015-49_star-1,,Muinane,Seifart-2015-49_star,méékɨrɨ-gai,méékɨrɨ-gai,m !é/e !é/e k ɨ r ɨ + g a i,,Seifart2015,50,,^ m é é k ɨ r ɨ - g a i $,Muinane,*meekɨrɨ-gai,66,,"Leipzig-Jakarta, Swadesh",[]
PBoM-Seifart-2015-50_day-1,,PBoM,Seifart-2015-50_day,kuuhe,kuuhe,k u u h e,,Seifart2015,51,,^ k u u h e $,PBoM,*kuuhe,67,*kóoxɨɨ́,,[]
Bora-Seifart-2015-50_day-1,,Bora,Seifart-2015-50_day,kʰóóhɨɨ́,kʰóóhɨɨ́,kʰ !ó/o !ó/o h ɨ !ɨ́/ɨ,,Seifart2015,51,,^ kʰ ó ó h ɨ ɨ́ $,Bora,*kuuhe,67,,,['today']
Muinane-Seifart-2015-50_day-1,,Muinane,Seifart-2015-50_day,kúuhe,kúuhe,k !ú/u u h e,,Seifart2015,51,,^ k ú u h e $,Muinane,*kuuhe,67,,,['today']
PBoM-Seifart-2015-51_night-1,,PBoM,Seifart-2015-51_night,pokku,pokku,p o k k u,,Seifart2015,52,,^ p o k k u $,PBoM,*pokku,68,*pekko,"Leipzig-Jakarta, Swadesh",[]
Bora-Seifart-2015-51_night-1,,Bora,Seifart-2015-51_night,pʰehkʰo,pʰehkʰo,pʰ e h kʰ o,,Seifart2015,52,,^ pʰ e h kʰ o $,Bora,*pokku,68,,"Leipzig-Jakarta, Swadesh",[]
Muinane-Seifart-2015-51_night-1,,Muinane,Seifart-2015-51_night,ɸúkku,ɸúkku,ɸ !ú/u k k u,,Seifart2015,52,,^ ɸ ú k k u $,Muinane,*pokku,68,,"Leipzig-Jakarta, Swadesh",[]
PBoM-Seifart-2015-52_thunder-1,,PBoM,Seifart-2015-52_thunder,ʦiʦʦi,ʦiʦʦi,ts i ts ts i,,Seifart2015,53,,^ ʦ i ʦ ʦ i $,PBoM,*ʦiʦʦi,69,"*()ʦitʦi, (daʔnáʔo)",,[]
Bora-Seifart-2015-52_thunder-1,,Bora,Seifart-2015-52_thunder,ʧʰihʧʰi,ʧʰihʧʰi,tʃʰ i h tʃʰ i,,Seifart2015,53,,^ ʧʰ i h ʧʰ i $,Bora,*ʦiʦʦi,69,,,[]
Muinane-Seifart-2015-52_thunder-1,,Muinane,Seifart-2015-52_thunder,sísi,sísi,s !í/i s i,,Seifart2015,53,,^ s í s i $,Muinane,*ʦiʦʦi,69,,,[]
PBoM-Seifart-2015-53_rainbow-1,,PBoM,Seifart-2015-53_rainbow,tɨɨ-ʔi,tɨɨ-ʔi,t ɨ ɨ + ʔ i,,Seifart2015,54,,^ t ɨ ɨ - ʔ i $,PBoM,*tɨɨ-ʔi,71,"*tɯɯ́-ʔi {red-line,294,49,250}",,[]
Bora-Seifart-2015-53_rainbow-1,,Bora,Seifart-2015-53_rainbow,tʰɯɯ́-ʔi,tʰɯɯ́-ʔi,tʰ ɯ !ɯ́/ɯ + ʔ i,,Seifart2015,54,,^ tʰ ɯ ɯ́ - ʔ i $,Bora,*tɨɨ-ʔi,71,,,['red-cl:line']
Muinane-Seifart-2015-53_rainbow-1,,Muinane,Seifart-2015-53_rainbow,tɨ́ɨ-ʔi,tɨ́ɨ-ʔi,t !ɨ́/ɨ ɨ + ʔ i,,Seifart2015,54,,^ t ɨ́ ɨ - ʔ i $,Muinane,*tɨɨ-ʔi,71,,,[]
PBoM-Seifart-2015-54_earth-1,,PBoM,Seifart-2015-54_earth,hiinɨ-he,hiinɨ-he,h i i n ɨ + h e,,Seifart2015,55,,^ h i i n ɨ - h e $,PBoM,*hiinɨ-he,72,*xíínɯ-xɨ,Swadesh,[]
Bora-Seifart-2015-54_earth-1,,Bora,Seifart-2015-54_earth,ííɲɯhɨ,ííɲɯhɨ,!í/i !í/i ɲ ɯ h ɨ,,Seifart2015,55,,^ í í ɲ ɯ h ɨ $,Bora,*hiinɨ-he,72,,Swadesh,['earth-cl:flat']
Muinane-Seifart-2015-54_earth-1,,Muinane,Seifart-2015-54_earth,híínɨ-he,híínɨ-he,h !í/i !í/i n ɨ + h e,,Seifart2015,55,,^ h í í n ɨ - h e $,Muinane,*hiinɨ-he,72,,Swadesh,[]
PBoM-Seifart-2015-55_sand-1,,PBoM,Seifart-2015-55_sand,n()gai-jɨʔai,n()gai-jɨʔai,n !V/a g a i + j ɨ ʔ a i,,Seifart2015,56,,^ n () g a i - j ɨ ʔ a i $,PBoM,*n()gai-jɨʔai,74,"*(xíí)né-gai-yɯ́-ʔai {73,251,252}","Leipzig-Jakarta, Swadesh",[]
Bora-Seifart-2015-55_sand-1,,Bora,Seifart-2015-55_sand,nékʷa-jɯ́ɯ́ʔa,nékʷa-jɯ́ɯ́ʔa,n !é/e kʷ a + j !ɯ́/ɯ !ɯ́/ɯ ʔ a,,Seifart2015,56,,^ n é kʷ a - j ɯ́ ɯ́ ʔ a $,Bora,*n()gai-jɨʔai,74,,"Leipzig-Jakarta, Swadesh",['stone-grains']
Muinane-Seifart-2015-55_sand-1,,Muinane,Seifart-2015-55_sand,híínɨgai-jɨʔai,híínɨgai-jɨʔai,h !í/i !í/i n ɨ g a i + j ɨ ʔ a i,Note = 251,Seifart2015,56,,^ h í í n ɨ g a i - j ɨ ʔ a i $,Muinane,*n()gai-jɨʔai,74,,"Leipzig-Jakarta, Swadesh",[]
PBoM-Seifart-2015-56_house-1,,PBoM,Seifart-2015-56_house,ha,ha,h a,,Seifart2015,57,,^ h a $,PBoM,*ha,75,"*iiʔ-xa, *káamée-xa, *(bááe)-xa",Leipzig-Jakarta,[]
Bora-Seifart-2015-56_house-1,,Bora,Seifart-2015-56_house,haá,haá,h a !á/a,,Seifart2015,57,,^ h a á $,Bora,*ha,75,,Leipzig-Jakarta,[]
Muinane-Seifart-2015-56_house-1,,Muinane,Seifart-2015-56_house,íí-ha,íí-ha,!í/i !í/i + h a,,Seifart2015,57,,^ í í - h a $,Muinane,*ha,75,,Leipzig-Jakarta,['3-house']
PBoM-Seifart-2015-57_doorway-1,,PBoM,Seifart-2015-57_doorway,gooʔu-ga,gooʔu-ga,g o o ʔ u + g a,,Seifart2015,58,,^ g o o ʔ u - g a $,PBoM,*gooʔu-ga,77,"*gééʔo-ga, (bágɨ́gaʔéxɯ)",,[]
Bora-Seifart-2015-57_doorway-1,,Bora,Seifart-2015-57_doorway,ʧééʔo-kʷa,ʧééʔo-kʷa,tʃ !é/e !é/e ʔ o + kʷ a,,Seifart2015,58,,^ ʧ é é ʔ o - kʷ a $,Bora,*gooʔu-ga,77,,,['?-cl:plank']
Muinane-Seifart-2015-57_doorway-1,,Muinane,Seifart-2015-57_doorway,gúʔú-ga,gúʔú-ga,g !ú/u ʔ !ú/u + g a,,Seifart2015,58,,^ g ú ʔ ú - g a $,Muinane,*gooʔu-ga,77,,,[]
PBoM-Seifart-2015-58_seatstool-1,,PBoM,Seifart-2015-58_seatstool,ikka-ga,ikka-ga,i k k a + g a,,Seifart2015,59,,^ i k k a - g a $,PBoM,*ikka-ga,78,"*íkka-ga, (akɯ́ɯ́βe-ga)",,[]
Bora-Seifart-2015-58_seatstool-1,,Bora,Seifart-2015-58_seatstool,íhhʲa-kʷa,íhhʲa-kʷa,!í/i h hʲ a + kʷ a,,Seifart2015,59,,^ í h hʲ a - kʷ a $,Bora,*ikka-ga,78,,,['be-cl:plank']
Muinane-Seifart-2015-58_seatstool-1,,Muinane,Seifart-2015-58_seatstool,íkka-ga,íkka-ga,!í/i k k a + g a,,Seifart2015,59,,^ í k k a - g a $,Muinane,*ikka-ga,78,,,[]
PBoM-Seifart-2015-59_mat-1,,PBoM,Seifart-2015-59_mat,kɨga-,kɨga-,k ɨ g a +,,Seifart2015,60,,^ k ɨ g a - $,PBoM,*kɨga-,79,"*kɯgá-(taxɨ), *kɯgá-(íʔkɯ), (ínébaxɨ), (ɨ́ɨ́kaxɨ)",,[]
Bora-Seifart-2015-59_mat-1,,Bora,Seifart-2015-59_mat,kʰɯkʷá-íʔkʰʲɯ,kʰɯkʷá-íʔkʰʲɯ,kʰ ɯ kʷ !á/a + !í/i ʔ kʰʲ ɯ,,Seifart2015,60,,^ kʰ ɯ kʷ á - í ʔ kʰʲ ɯ $,Bora,*kɨga-,79,,,['sleep-cl:frame']
Muinane-Seifart-2015-59_mat-1,,Muinane,Seifart-2015-59_mat,kɨ́ga-tahe,kɨ́ga-tahe,k !ɨ́/ɨ g a + t a h e,"Note = 81,232,280",Seifart2015,60,,^ k ɨ́ g a - t a h e $,Muinane,*kɨga-,79,,,['sleep-?']
PBoM-Seifart-2015-60_hammock-1,,PBoM,Seifart-2015-60_hammock,gaaiba,gaaiba,g a a i b a,,Seifart2015,61,,^ g a a i b a $,PBoM,*gaaiba,80,*gaáí-ba,,[]
Bora-Seifart-2015-60_hammock-1,,Bora,Seifart-2015-60_hammock,kʷaápʲa,kʷaápʲa,kʷ a !á/a pʲ a,,Seifart2015,61,,^ kʷ a á pʲ a $,Bora,*gaaiba,80,,,[]
Muinane-Seifart-2015-60_hammock-1,,Muinane,Seifart-2015-60_hammock,gááíba,gááíba,g !á/a !á/a !í/i b a,,Seifart2015,61,,^ g á á í b a $,Muinane,*gaaiba,80,,,[]
PBoM-Seifart-2015-61_bed-1,,PBoM,Seifart-2015-61_bed,kɨga-,kɨga-,k ɨ g a +,,Seifart2015,62,,^ k ɨ g a - $,PBoM,*kɨga-,81,"*kɯgá-ɨ́ɨxɨ, *kɯgá-(taxɨ), *kɯgá-(íʔkɯ)",,[]
Bora-Seifart-2015-61_bed-1,,Bora,Seifart-2015-61_bed,kʰɯkʷá-íʔkʰʲɯ,kʰɯkʷá-íʔkʰʲɯ,kʰ ɯ kʷ !á/a + !í/i ʔ kʰʲ ɯ,,Seifart2015,62,,^ kʰ ɯ kʷ á - í ʔ kʰʲ ɯ $,Bora,*kɨga-,81,,,['sleep-cl:frame']
Muinane-Seifart-2015-61_bed-1,,Muinane,Seifart-2015-61_bed,kɨ́ga-tahe,kɨ́ga-tahe,k !ɨ́/ɨ g a + t a h e,"Note =79,232,280",Seifart2015,62,,^ k ɨ́ g a - t a h e $,Muinane,*kɨga-,81,,,[]
PBoM-Seifart-2015-62_cookingpot-1,,PBoM,Seifart-2015-62_cookingpot,giriʔ-ʤu,giriʔ-ʤu,g i r i ʔ + dʒ u,,Seifart2015,63,,^ g i r i ʔ - ʤ u $,PBoM,*giriʔ-ʤu,82,*gíri-ʔiǰo,,[]
Bora-Seifart-2015-62_cookingpot-1,,Bora,Seifart-2015-62_cookingpot,ʧíji-ʔʧo,ʧíji-ʔʧo,tʃ !í/i j i + ʔ tʃ o,,Seifart2015,63,,^ ʧ í j i - ʔ ʧ o $,Bora,*giriʔ-ʤu,82,,,['?-cl:pot']
Muinane-Seifart-2015-62_cookingpot-1,,Muinane,Seifart-2015-62_cookingpot,gírí-ʔiʤu,gírí-ʔiʤu,g !í/i r !í/i + ʔ i dʒ u,,Seifart2015,63,,^ g í r í - ʔ i ʤ u $,Muinane,*giriʔ-ʤu,82,,,[]
